GO ID	DB Object Symbol
GO:0050829	IL22RA1
GO:1990266	CD177
GO:0007155	CD177
GO:0007159	CD177
GO:0030100	CD177
GO:0032930	CD177
GO:0034394	CD177
GO:0034394	CD177
GO:0043315	CD177
GO:0045087	CD177
GO:0045217	CD177
GO:0072672	CD177
GO:0072672	CD177
GO:0098742	CD177
GO:1990266	CD177
GO:2001044	CD177
GO:0032259	METTL25
GO:0000122	METTL13
GO:0032259	METTL13
GO:1902807	METTL13
GO:0015031	SERP2
GO:0015031	SERP2
GO:0006621	ANKRD13C
GO:0010469	ANKRD13C
GO:2000209	ANKRD13C
GO:0007131	TOP6BL
GO:0042138	TOP6BL
GO:0015031	ARFGAP1
GO:0016192	ARFGAP1
GO:0050790	ARFGAP1
GO:0000122	SIRT6
GO:0006284	SIRT6
GO:0006302	SIRT6
GO:0006302	SIRT6
GO:0006476	SIRT6
GO:0008285	SIRT6
GO:0008340	SIRT6
GO:0009411	SIRT6
GO:0010529	SIRT6
GO:0010569	SIRT6
GO:0010569	SIRT6
GO:0019216	SIRT6
GO:0031508	SIRT6
GO:0031509	SIRT6
GO:0031648	SIRT6
GO:0032024	SIRT6
GO:0032206	SIRT6
GO:0032206	SIRT6
GO:0032922	SIRT6
GO:0034244	SIRT6
GO:0042181	SIRT6
GO:0042308	SIRT6
GO:0042593	SIRT6
GO:0042752	SIRT6
GO:0043687	SIRT6
GO:0043687	SIRT6
GO:0045600	SIRT6
GO:0045721	SIRT6
GO:0045721	SIRT6
GO:0045814	SIRT6
GO:0045820	SIRT6
GO:0046325	SIRT6
GO:0046827	SIRT6
GO:0046827	SIRT6
GO:0048146	SIRT6
GO:0050994	SIRT6
GO:0051697	SIRT6
GO:0055007	SIRT6
GO:0120162	SIRT6
GO:0120162	SIRT6
GO:0120187	SIRT6
GO:1901485	SIRT6
GO:1902732	SIRT6
GO:1905555	SIRT6
GO:1905564	SIRT6
GO:2000648	SIRT6
GO:2000738	SIRT6
GO:2000773	SIRT6
GO:2000773	SIRT6
GO:2000773	SIRT6
GO:2000781	SIRT6
GO:2000781	SIRT6
GO:2000781	SIRT6
GO:0007189	GPR161
GO:1901621	GPR161
GO:0000381	CELF5
GO:0007156	PCDH20
GO:0001649	LRRC17
GO:0033687	LRRC17
GO:0045671	LRRC17
GO:0048539	LRRC17
GO:2000134	ZNF655
GO:0007186	NPW
GO:0007218	NPW
GO:0007631	NPW
GO:0016055	CSNK1A1L
GO:0045050	EMC1
GO:0045050	EMC1
GO:0045050	EMC1
GO:0071816	EMC1
GO:0071816	EMC1
GO:0016567	KLHDC1
GO:0140627	KLHDC1
GO:0051177	HORMAD2
GO:0051321	HORMAD2
GO:0022414	LRRC52
GO:0051649	LRRC52
GO:0071805	LRRC52
GO:1903818	LRRC52
GO:0032526	TRIML2
GO:0016567	RNF148
GO:0016567	CBLL2
GO:1903955	UBL4B
GO:0000122	PAF1
GO:0001711	PAF1
GO:0006368	PAF1
GO:0006378	PAF1
GO:0010390	PAF1
GO:0016055	PAF1
GO:0019827	PAF1
GO:0031062	PAF1
GO:0031442	PAF1
GO:0033523	PAF1
GO:0034504	PAF1
GO:0045638	PAF1
GO:0071222	PAF1
GO:1902808	PAF1
GO:0007398	AMER2
GO:0016055	AMER2
GO:0090090	AMER2
GO:0032259	FAM86B1
GO:0016338	CLDN22
GO:0006357	ZNF676
GO:0007283	CCNYL1
GO:0030317	CCNYL1
GO:0045737	CCNYL1
GO:0006816	EFHB
GO:0032091	EFHB
GO:0070884	EFHB
GO:2001256	EFHB
GO:0006508	ADGB
GO:0007283	ADGB
GO:0030154	ADGB
GO:0008150	MAGEB6
GO:0007129	ANKRD31
GO:0010780	ANKRD31
GO:1903343	ANKRD31
GO:0006325	STPG4
GO:0044727	STPG4
GO:0090116	STPG4
GO:1901537	STPG4
GO:0008150	UBR7
GO:0016567	UBR7
GO:0007286	PDILT
GO:0008354	PDILT
GO:0007283	CNTD1
GO:0051445	CNTD1
GO:0006334	TSPYL6
GO:0001578	TTLL6
GO:0003353	TTLL6
GO:0018095	TTLL6
GO:0018095	TTLL6
GO:0018095	TTLL6
GO:0051013	TTLL6
GO:0060296	TTLL6
GO:0006357	ZNF713
GO:0008150	ZNF614
GO:0002218	CGAS
GO:0002218	CGAS
GO:0002218	CGAS
GO:0002218	CGAS
GO:0002218	CGAS
GO:0002218	CGAS
GO:0002218	CGAS
GO:0002218	CGAS
GO:0002218	CGAS
GO:0002218	CGAS
GO:0002218	CGAS
GO:0002218	CGAS
GO:0002230	CGAS
GO:0002230	CGAS
GO:0002230	CGAS
GO:0002230	CGAS
GO:0002637	CGAS
GO:0006281	CGAS
GO:0006974	CGAS
GO:0008340	CGAS
GO:0019933	CGAS
GO:0019933	CGAS
GO:0019933	CGAS
GO:0019933	CGAS
GO:0019934	CGAS
GO:0019934	CGAS
GO:0019934	CGAS
GO:0032481	CGAS
GO:0032481	CGAS
GO:0032481	CGAS
GO:0032481	CGAS
GO:0032481	CGAS
GO:0032481	CGAS
GO:0032481	CGAS
GO:0032481	CGAS
GO:0038001	CGAS
GO:0045087	CGAS
GO:0050863	CGAS
GO:0051607	CGAS
GO:0051607	CGAS
GO:0051607	CGAS
GO:0051607	CGAS
GO:2000042	CGAS
GO:2000042	CGAS
GO:2000774	CGAS
GO:0000122	ZNF366
GO:0033147	ZNF366
GO:0043627	ZNF366
GO:0006364	DDX51
GO:0006915	PDCD7
GO:0008380	PDCD7
GO:0051384	PDCD7
GO:0007601	ZNF513
GO:0050896	ZNF513
GO:0060041	ZNF513
GO:0097120	CEP112
GO:0007519	VGLL2
GO:0045944	VGLL2
GO:0008150	SAMD12
GO:0045944	ZNF615
GO:0006915	RNF152
GO:0010508	RNF152
GO:0016567	RNF152
GO:0034198	RNF152
GO:0070534	RNF152
GO:0070936	RNF152
GO:1904262	RNF152
GO:0006693	PTGR2
GO:0055085	CYB561D1
GO:0006281	ENDOV
GO:0090502	ENDOV
GO:0008535	COX18
GO:0032979	COX18
GO:0033617	COX18
GO:0051204	COX18
GO:1903830	NIPA2
GO:0015879	SLC25A29
GO:1902616	SLC25A29
GO:0006865	SLC25A29
GO:0015822	SLC25A29
GO:0089709	SLC25A29
GO:1903401	SLC25A29
GO:1903826	SLC25A29
GO:1990575	SLC25A29
GO:0006119	C2orf69
GO:0045892	CDYL2
GO:0001657	BMPER
GO:0002043	BMPER
GO:0007182	BMPER
GO:0010594	BMPER
GO:0030509	BMPER
GO:0030514	BMPER
GO:0032880	BMPER
GO:0042118	BMPER
GO:0048839	BMPER
GO:0060393	BMPER
GO:0070374	BMPER
GO:1903672	BMPER
GO:0001818	GBP7
GO:0032480	GBP7
GO:0034345	GBP7
GO:0042832	GBP7
GO:0043122	GBP7
GO:0045070	GBP7
GO:0046426	GBP7
GO:0051607	GBP7
GO:0030154	ANKS4B
GO:0034976	ANKS4B
GO:0065003	ANKS4B
GO:1904106	ANKS4B
GO:1904970	ANKS4B
GO:0046513	PNPLA1
GO:0106342	PNPLA1
GO:0016241	ATP6V0D2
GO:1902600	ATP6V0D2
GO:0007283	ZFP41
GO:0030154	ZFP41
GO:0003140	DAND5
GO:0003281	DAND5
GO:0003283	DAND5
GO:0030512	DAND5
GO:0030514	DAND5
GO:0038101	DAND5
GO:0061371	DAND5
GO:1900108	DAND5
GO:0016055	AMER3
GO:0120009	PRELID2
GO:0007098	CEP120
GO:0010825	CEP120
GO:0021987	CEP120
GO:0022008	CEP120
GO:0030953	CEP120
GO:0045724	CEP120
GO:1903724	CEP120
GO:1904951	CEP120
GO:0097237	ABTB2
GO:0018345	ZDHHC22
GO:0072659	ZDHHC22
GO:0051965	LRTM2
GO:0006412	MRPL43
GO:0032543	MRPL43
GO:0001835	NECAB1
GO:0008150	NECAB1
GO:0002244	C12orf29
GO:0006629	CNEP1R1
GO:0010867	CNEP1R1
GO:0034504	CNEP1R1
GO:0035307	CNEP1R1
GO:0006281	JMY
GO:0006357	JMY
GO:0009267	JMY
GO:0034314	JMY
GO:0043065	JMY
GO:0045893	JMY
GO:0051091	JMY
GO:0070060	JMY
GO:0070358	JMY
GO:0072332	JMY
GO:0016477	RASGEF1A
GO:0046579	RASGEF1A
GO:0009066	NAT8L
GO:0070291	GDPD1
GO:0070291	GDPD1
GO:0090305	EXD3
GO:0090305	EXD3
GO:0090305	EXD3
GO:0030154	SYT2
GO:1903861	SYT2
GO:0006633	FADS6
GO:0016567	DTX3
GO:0019605	ACOT4
GO:0000038	ACOT4
GO:0001676	ACOT4
GO:0006104	ACOT4
GO:0006633	ACOT4
GO:0006637	ACOT4
GO:0006637	ACOT4
GO:0032788	ACOT4
GO:0032789	ACOT4
GO:0043648	ACOT4
GO:0043649	ACOT4
GO:0046459	ACOT4
GO:0045785	TMEM102
GO:2000406	TMEM102
GO:0006915	TMEM102
GO:0007165	TMEM102
GO:0010820	TMEM102
GO:0034097	TMEM102
GO:0042981	TMEM102
GO:0050730	TMEM102
GO:1901028	TMEM102
GO:0006355	ASCC1
GO:0006307	ASCC1
GO:0032508	ASCC1
GO:0006325	BANP
GO:0007049	BANP
GO:0006413	EIF1AD
GO:0006397	SREK1IP1
GO:0008380	SREK1IP1
GO:0006351	SCAI
GO:0030336	SCAI
GO:0035024	SCAI
GO:0045892	SCAI
GO:0016567	WDSUB1
GO:0007080	ANKRD53
GO:0031116	ANKRD53
GO:0051301	ANKRD53
GO:0060236	ANKRD53
GO:1902412	ANKRD53
GO:0006915	TOPAZ1
GO:0035234	TOPAZ1
GO:0098781	TOPAZ1
GO:0007368	DNAAF3
GO:0007507	DNAAF3
GO:0044458	DNAAF3
GO:0070286	DNAAF3
GO:0051321	BOLL
GO:0007283	BOLL
GO:0030154	BOLL
GO:0045948	BOLL
GO:0030317	GARIN2
GO:0044255	CCDC71L
GO:0045600	CCDC71L
GO:0008283	LMNTD1
GO:0006325	L3MBTL4
GO:0060856	MFSD2A
GO:1990403	MFSD2A
GO:1990963	MFSD2A
GO:0007420	MFSD2A
GO:0050773	MFSD2A
GO:0050890	MFSD2A
GO:0150011	MFSD2A
GO:0150172	MFSD2A
GO:0150172	MFSD2A
GO:0150175	MFSD2A
GO:0150178	MFSD2A
GO:0003406	MFSD2A
GO:0007420	MFSD2A
GO:0007420	MFSD2A
GO:0008594	MFSD2A
GO:0009267	MFSD2A
GO:0010867	MFSD2A
GO:0030307	MFSD2A
GO:0031999	MFSD2A
GO:0034379	MFSD2A
GO:0035633	MFSD2A
GO:0035845	MFSD2A
GO:0040014	MFSD2A
GO:0060042	MFSD2A
GO:0061744	MFSD2A
GO:0097009	MFSD2A
GO:0006656	MFSD2A
GO:0008643	MFSD2A
GO:0015711	MFSD2A
GO:0015908	MFSD2A
GO:0015908	MFSD2A
GO:0015909	MFSD2A
GO:0021766	MFSD2A
GO:0035633	MFSD2A
GO:0045056	MFSD2A
GO:0051977	MFSD2A
GO:0051977	MFSD2A
GO:0051977	MFSD2A
GO:0055085	MFSD2A
GO:0060856	MFSD2A
GO:0140329	MFSD2A
GO:0150104	MFSD2A
GO:0150104	MFSD2A
GO:1990379	MFSD2A
GO:1990379	MFSD2A
GO:0007129	TERB1
GO:0045141	TERB1
GO:0070197	TERB1
GO:0007286	CCDC63
GO:0007224	IQUB
GO:0003341	TTC29
GO:0003341	TTC29
GO:0044782	TTC29
GO:0044782	TTC29
GO:0000184	PNLDC1
GO:0000289	PNLDC1
GO:0001825	PNLDC1
GO:0007283	PNLDC1
GO:0034587	PNLDC1
GO:0090503	PNLDC1
GO:0090503	PNLDC1
GO:0007049	POC5
GO:0007131	TEX19
GO:0007140	TEX19
GO:0007283	TEX19
GO:0010529	TEX19
GO:0030154	TEX19
GO:0016567	MARCHF10
GO:0000045	ATG16L2
GO:0006914	ATG16L2
GO:0000045	ATG16L2
GO:0006497	ATG16L2
GO:0015031	ATG16L2
GO:0016236	ATG16L2
GO:0006954	IL17RC
GO:0019221	IL17RC
GO:0032755	IL17RC
GO:0050832	IL17RC
GO:0071621	IL17RC
GO:1900017	IL17RC
GO:0006357	ZNF579
GO:0006611	ANKLE1
GO:0006611	ANKLE1
GO:0045950	ANKLE1
GO:0090305	ANKLE1
GO:1905453	ANKLE1
GO:1905456	ANKLE1
GO:2001022	ANKLE1
GO:0010833	ZSCAN4
GO:0010833	ZSCAN4
GO:0045950	ZSCAN4
GO:0008053	MIGA1
GO:0006275	ZBTB38
GO:0006974	ZBTB38
GO:0045892	ZBTB38
GO:0045892	ZBTB38
GO:0045944	ZBTB38
GO:0001764	POMGNT2
GO:0006493	POMGNT2
GO:0006493	POMGNT2
GO:0006493	POMGNT2
GO:0035269	POMGNT2
GO:0007286	TDRD5
GO:0030719	TDRD5
GO:0043046	TDRD5
GO:0007165	FNDC5
GO:0008150	FNDC5
GO:0014850	FNDC5
GO:0090336	FNDC5
GO:0000398	PRPF38A
GO:0000398	PRPF38A
GO:0003334	KDF1
GO:0010482	KDF1
GO:0010839	KDF1
GO:0016331	KDF1
GO:0043616	KDF1
GO:0045606	KDF1
GO:0048589	KDF1
GO:0060887	KDF1
GO:0061436	KDF1
GO:0072089	KDF1
GO:2000647	KDF1
GO:0006338	SMYD1
GO:0007507	SMYD1
GO:0010831	SMYD1
GO:0035914	SMYD1
GO:0045663	SMYD1
GO:0045892	SMYD1
GO:0006511	USP38
GO:0016579	USP38
GO:0006468	MLKL
GO:0007166	MLKL
GO:0051607	MLKL
GO:0070207	MLKL
GO:0070266	MLKL
GO:0070266	MLKL
GO:0070266	MLKL
GO:0097527	MLKL
GO:0097528	MLKL
GO:0008150	FAM184A
GO:0008150	GATD1
GO:0019249	GATD1
GO:0034220	ATP11C
GO:0045332	ATP11C
GO:0045332	ATP11C
GO:0140331	ATP11C
GO:0045944	ZFP62
GO:0007268	UNC13C
GO:0031914	UNC13C
GO:0006349	KDM1B
GO:0034720	KDM1B
GO:0043046	KDM1B
GO:0044030	KDM1B
GO:0007283	SPATA5
GO:0007420	SPATA5
GO:0030154	SPATA5
GO:0042273	SPATA5
GO:0006513	FANCB
GO:0036297	FANCB
GO:0006400	DTWD2
GO:0009617	TMEM229B
GO:0042116	TMEM229B
GO:0000122	GLIS1
GO:0030154	GLIS1
GO:0045944	GLIS1
GO:0016477	AVL9
GO:0006508	KY
GO:0006879	CYB561A3
GO:0055085	CYB561A3
GO:0007411	DRAXIN
GO:0016055	DRAXIN
GO:0021516	DRAXIN
GO:0021528	DRAXIN
GO:0021960	DRAXIN
GO:0030517	DRAXIN
GO:0030900	DRAXIN
GO:0090090	DRAXIN
GO:0110088	DRAXIN
GO:0110091	DRAXIN
GO:0015853	SLC43A3
GO:0015908	SLC43A3
GO:0035344	SLC43A3
GO:0042908	SLC43A3
GO:1903716	SLC43A3
GO:0016266	XXYLT1
GO:0016266	XXYLT1
GO:0006997	GOLM1
GO:0019216	GOLM1
GO:0030199	COLGALT1
GO:1904028	COLGALT1
GO:0000902	SIDT2
GO:0003323	SIDT2
GO:0006401	SIDT2
GO:0009749	SIDT2
GO:0042593	SIDT2
GO:0044342	SIDT2
GO:0050658	SIDT2
GO:0061178	SIDT2
GO:0006687	SUMF1
GO:0018158	SUMF1
GO:0018158	SUMF1
GO:0043687	SUMF1
GO:0043687	SUMF1
GO:0043687	SUMF1
GO:0006493	POGLUT1
GO:0001756	POGLUT1
GO:0007369	POGLUT1
GO:0010470	POGLUT1
GO:0018242	POGLUT1
GO:0018242	POGLUT1
GO:0045747	POGLUT1
GO:0048318	POGLUT1
GO:0048339	POGLUT1
GO:0060537	POGLUT1
GO:0072359	POGLUT1
GO:0045671	TMEM178A
GO:0051480	TMEM178A
GO:0070972	UBAC2
GO:0016055	UBAC2
GO:0090090	UBAC2
GO:1904153	UBAC2
GO:0030328	PCYOX1L
GO:0042147	TMEM87A
GO:0009644	RDH13
GO:0010842	RDH13
GO:0042462	RDH13
GO:0042572	RDH13
GO:0042574	RDH13
GO:0055085	MFSD9
GO:0001822	PCSK9
GO:0001889	PCSK9
GO:0001920	PCSK9
GO:0001920	PCSK9
GO:0002091	PCSK9
GO:0002092	PCSK9
GO:0006641	PCSK9
GO:0006644	PCSK9
GO:0006915	PCSK9
GO:0007041	PCSK9
GO:0008203	PCSK9
GO:0009267	PCSK9
GO:0010469	PCSK9
GO:0010989	PCSK9
GO:0010989	PCSK9
GO:0016540	PCSK9
GO:0022008	PCSK9
GO:0030182	PCSK9
GO:0032802	PCSK9
GO:0032802	PCSK9
GO:0032805	PCSK9
GO:0032869	PCSK9
GO:0042157	PCSK9
GO:0042632	PCSK9
GO:0043523	PCSK9
GO:0043525	PCSK9
GO:1905596	PCSK9
GO:1905598	PCSK9
GO:1905601	PCSK9
GO:2000272	PCSK9
GO:2000650	PCSK9
GO:0006703	HSD17B11
GO:0006710	HSD17B11
GO:0006811	AQP11
GO:0006833	AQP11
GO:0015793	AQP11
GO:0015840	AQP11
GO:0006486	AQP11
GO:0006612	AQP11
GO:0006833	AQP11
GO:0008284	AQP11
GO:0009992	AQP11
GO:0009992	AQP11
GO:0015793	AQP11
GO:0030104	AQP11
GO:0030104	AQP11
GO:0032364	AQP11
GO:0048388	AQP11
GO:0050680	AQP11
GO:0051260	AQP11
GO:0051260	AQP11
GO:0051260	AQP11
GO:0072014	AQP11
GO:0080170	AQP11
GO:1903573	AQP11
GO:1904293	AQP11
GO:0009410	TP53I13
GO:0009411	TP53I13
GO:0014070	TP53I13
GO:0045786	TP53I13
GO:0008150	MINDY2
GO:0006814	SLC4A11
GO:0006833	SLC4A11
GO:0015701	SLC4A11
GO:0030003	SLC4A11
GO:0034599	SLC4A11
GO:0035445	SLC4A11
GO:0035725	SLC4A11
GO:0042044	SLC4A11
GO:0046713	SLC4A11
GO:0051881	SLC4A11
GO:0071476	SLC4A11
GO:0071476	SLC4A11
GO:1902600	SLC4A11
GO:2000739	SLC4A11
GO:0043066	TXNDC5
GO:0007059	SPC24
GO:0007094	SPC24
GO:0008608	SPC24
GO:0051301	SPC24
GO:0007186	TMEM145
GO:0019236	TMEM145
GO:0002092	ATAD1
GO:0007612	ATAD1
GO:0007613	ATAD1
GO:0051967	ATAD1
GO:0099149	ATAD1
GO:0140570	ATAD1
GO:0010832	PLPP7
GO:0003333	SLC38A9
GO:0003333	SLC38A9
GO:0006867	SLC38A9
GO:0006868	SLC38A9
GO:0006868	SLC38A9
GO:0015803	SLC38A9
GO:0032008	SLC38A9
GO:0032008	SLC38A9
GO:0050790	SLC38A9
GO:0071230	SLC38A9
GO:0071230	SLC38A9
GO:0071230	SLC38A9
GO:1903826	SLC38A9
GO:1904263	SLC38A9
GO:1904263	SLC38A9
GO:0000723	INO80E
GO:0006275	INO80E
GO:0006281	INO80E
GO:0006282	INO80E
GO:0006310	INO80E
GO:0006338	INO80E
GO:0033044	INO80E
GO:0045739	INO80E
GO:0045893	INO80E
GO:0045995	INO80E
GO:0051726	INO80E
GO:0060382	INO80E
GO:1904507	INO80E
GO:0033320	UXS1
GO:0033320	UXS1
GO:0033320	UXS1
GO:0042732	UXS1
GO:0007166	CLEC1A
GO:1900745	RELL2
GO:0006357	ZNF114
GO:0008150	ZNF114
GO:0016567	RNF149
GO:0031647	RNF149
GO:0043409	RNF149
GO:0071466	RNF149
GO:0007029	RETREG2
GO:0030574	RETREG2
GO:0061709	RETREG2
GO:0030578	SERBP1
GO:0043488	SERBP1
GO:0035914	LEMD2
GO:0006998	LEMD2
GO:0022008	LEMD2
GO:0043409	LEMD2
GO:0051898	LEMD2
GO:0060914	LEMD2
GO:0071168	LEMD2
GO:0006915	NOA1
GO:0010941	NOA1
GO:0032543	NOA1
GO:0043457	NOA1
GO:0098696	NETO2
GO:0098962	NETO2
GO:0099645	NETO2
GO:2000312	NETO2
GO:0006511	KCTD6
GO:0016567	KCTD6
GO:0045879	KCTD6
GO:0051260	KCTD6
GO:0015031	NECAP1
GO:0140238	NECAP1
GO:0006388	FAM98A
GO:0006479	FAM98A
GO:0008284	FAM98A
GO:0010628	FAM98A
GO:0032418	FAM98A
GO:1900029	FAM98A
GO:0002244	ZNF784
GO:0045944	ZNF784
GO:0050804	CAMKV
GO:0099159	CAMKV
GO:0006644	PLA2G15
GO:0006650	PLA2G15
GO:0006651	PLA2G15
GO:0006658	PLA2G15
GO:0006672	PLA2G15
GO:0006672	PLA2G15
GO:0006672	PLA2G15
GO:0009062	PLA2G15
GO:0034638	PLA2G15
GO:0046338	PLA2G15
GO:0046470	PLA2G15
GO:0046471	PLA2G15
GO:0015760	SLC37A3
GO:0035435	SLC37A3
GO:0008643	SLC37A3
GO:0007049	HJURP
GO:0007059	HJURP
GO:0007059	HJURP
GO:0034080	HJURP
GO:0034080	HJURP
GO:0043254	HJURP
GO:0051101	HJURP
GO:0006388	TSEN2
GO:0006397	TSEN2
GO:0090502	TSEN2
GO:0006661	MTMR14
GO:0016236	MTMR14
GO:0016311	MTMR14
GO:0016925	NFATC2IP
GO:0005975	CHST4
GO:0006044	CHST4
GO:0006790	CHST4
GO:0006954	CHST4
GO:0006955	CHST4
GO:0007155	CHST4
GO:0007267	CHST4
GO:0016266	CHST4
GO:1903238	CHST4
GO:0001516	DAGLB
GO:0007405	DAGLB
GO:0010898	DAGLB
GO:0019369	DAGLB
GO:0019369	DAGLB
GO:0050727	DAGLB
GO:0030208	CHST14
GO:0016051	CHST14
GO:0030208	CHST14
GO:0050655	CHST14
GO:0005975	GLB1L3
GO:0045944	ZNF485
GO:0006629	SLC16A11
GO:1901475	SLC16A11
GO:0016266	GALNT6
GO:0018243	GALNT6
GO:0008150	TMEM116
GO:0030178	APCDD1L
GO:0010389	KCNH5
GO:0034765	KCNH5
GO:0001822	DYNC2H1
GO:0007030	DYNC2H1
GO:0007368	DYNC2H1
GO:0009953	DYNC2H1
GO:0016485	DYNC2H1
GO:0021522	DYNC2H1
GO:0030326	DYNC2H1
GO:0030900	DYNC2H1
GO:0045880	DYNC2H1
GO:0060976	DYNC2H1
GO:0061512	DYNC2H1
GO:1905515	DYNC2H1
GO:0000122	ZBTB34
GO:0006974	RNF169
GO:0006974	RNF169
GO:0016567	RNF169
GO:2000780	RNF169
GO:2000780	RNF169
GO:2000780	RNF169
GO:0006470	PDPR
GO:1904184	PDPR
GO:0006644	PROCA1
GO:0050482	PROCA1
GO:0006486	B3GALNT2
GO:0006493	B3GALNT2
GO:0006493	B3GALNT2
GO:0090258	MFI
GO:1903215	MFI
GO:0007283	SMRP1
GO:0030154	SMRP1
GO:0065003	SMRP1
GO:0007605	CLRN3
GO:0006656	SLC44A5
GO:0015871	SLC44A5
GO:0055085	SLC44A5
GO:0051443	ARRDC4
GO:0015031	ARRDC4
GO:0016567	ARRDC4
GO:0140112	ARRDC4
GO:0006508	MATCAP2
GO:0002528	C2CD4A
GO:0002675	C2CD4A
GO:0030155	C2CD4A
GO:0006635	MTLN
GO:0010918	MTLN
GO:0031334	MTLN
GO:0032000	MTLN
GO:0044255	MTLN
GO:0045333	MTLN
GO:0051146	MTLN
GO:0051284	MTLN
GO:0070328	MTLN
GO:0007286	ADAD2
GO:0016055	KREMEN2
GO:0030279	KREMEN2
GO:0060173	KREMEN2
GO:0002040	NAXE
GO:0006869	NAXE
GO:0010874	NAXE
GO:0016525	NAXE
GO:0031580	NAXE
GO:0046496	NAXE
GO:0007220	GALNT11
GO:0007368	GALNT11
GO:0008593	GALNT11
GO:0016266	GALNT11
GO:0018243	GALNT11
GO:0060271	GALNT11
GO:0061314	GALNT11
GO:0000184	SMG8
GO:0045859	SMG8
GO:0044458	BBOF1
GO:0016567	RNF214
GO:0043161	ZNRF1
GO:0070936	ZNRF1
GO:0017148	LSM14A
GO:0033962	LSM14A
GO:0033962	LSM14A
GO:0033962	LSM14A
GO:0039529	LSM14A
GO:0051607	LSM14A
GO:0060340	LSM14A
GO:0090307	LSM14A
GO:0070232	GIMAP8
GO:0000086	CCNY
GO:0007283	CCNY
GO:0010508	CCNY
GO:0016055	CCNY
GO:0045737	CCNY
GO:0045737	CCNY
GO:0051301	CCNY
GO:0060828	CCNY
GO:0060828	CCNY
GO:0006357	ZNF280C
GO:0002437	PNMA1
GO:0043065	PNMA1
GO:0050896	HMCN2
GO:0000165	BANK1
GO:0009617	BANK1
GO:0032715	BANK1
GO:0042113	BANK1
GO:0043410	BANK1
GO:0043491	BANK1
GO:0045947	BANK1
GO:0050731	BANK1
GO:0050853	BANK1
GO:0048678	MORN4
GO:0006364	TENT4B
GO:0006378	TENT4B
GO:0007049	TENT4B
GO:0010587	TENT4B
GO:0032211	TENT4B
GO:0033500	TENT4B
GO:0043629	TENT4B
GO:0043630	TENT4B
GO:0051301	TENT4B
GO:0060212	TENT4B
GO:0071044	TENT4B
GO:0071050	TENT4B
GO:0071076	TENT4B
GO:0071897	TENT4B
GO:1905870	TENT4B
GO:0007140	TDRD9
GO:0007141	TDRD9
GO:0007283	TDRD9
GO:0007283	TDRD9
GO:0009566	TDRD9
GO:0010529	TDRD9
GO:0030154	TDRD9
GO:0034587	TDRD9
GO:0043046	TDRD9
GO:0006897	EHBP1
GO:0015031	EHBP1
GO:0006508	AGBL5
GO:0035608	AGBL5
GO:0035609	AGBL5
GO:0035610	AGBL5
GO:0035611	AGBL5
GO:0051607	AGBL5
GO:0003356	CFAP43
GO:0007288	CFAP43
GO:0007288	CFAP43
GO:0007420	CFAP43
GO:0051649	CFAP43
GO:0090660	CFAP43
GO:0120197	CFAP43
GO:0006325	RCBTB1
GO:0007049	RCBTB1
GO:0017148	ZNF540
GO:0045892	ZNF540
GO:0006913	RBM15B
GO:0045892	RBM15B
GO:0000381	RBM15B
GO:0001510	RBM15B
GO:0006397	RBM15B
GO:0006406	RBM15B
GO:0008380	RBM15B
GO:0009048	RBM15B
GO:0006486	ST6GALNAC3
GO:0006677	ST6GALNAC3
GO:0006687	ST6GALNAC3
GO:0009100	ST6GALNAC3
GO:0019082	ST6GALNAC3
GO:0019082	ST6GALNAC3
GO:0097503	ST6GALNAC3
GO:0097503	ST6GALNAC3
GO:0097503	ST6GALNAC3
GO:0007189	GPR26
GO:0051321	SMC1B
GO:0007492	TNRC6A
GO:0009267	TNRC6A
GO:0035195	TNRC6A
GO:0035278	TNRC6A
GO:0007286	TTC21A
GO:0030317	TTC21A
GO:0032012	PSD4
GO:0050790	PSD4
GO:0003407	SLC17A8
GO:0006811	SLC17A8
GO:0007420	SLC17A8
GO:0007605	SLC17A8
GO:0015813	SLC17A8
GO:0035725	SLC17A8
GO:0044341	SLC17A8
GO:0051631	SLC17A8
GO:0051631	SLC17A8
GO:0051938	SLC17A8
GO:0051951	SLC17A8
GO:0055062	SLC17A8
GO:0090102	SLC17A8
GO:0098700	SLC17A8
GO:0098700	SLC17A8
GO:1902476	SLC17A8
GO:0003242	ADPRHL1
GO:0051725	ADPRHL1
GO:0055003	ADPRHL1
GO:0048468	BHLHE23
GO:0010466	SIMC1
GO:0014066	DIPK2A
GO:0034392	DIPK2A
GO:0060038	DIPK2A
GO:1900020	DIPK2A
GO:0002027	TMEM161B
GO:0098901	TMEM161B
GO:0008150	TMEM104
GO:0006811	CNNM3
GO:0010960	CNNM3
GO:0055085	CNNM3
GO:0009968	RGS22
GO:0032259	NSUN7
GO:0032259	SETD9
GO:1901796	SETD9
GO:0006468	STKLD1
GO:0000122	CPEB3
GO:0006412	CPEB3
GO:0007616	CPEB3
GO:0017148	CPEB3
GO:0017148	CPEB3
GO:0045727	CPEB3
GO:0048167	CPEB3
GO:0060213	CPEB3
GO:0060998	CPEB3
GO:0060999	CPEB3
GO:0061158	CPEB3
GO:0071230	CPEB3
GO:0071230	CPEB3
GO:0071230	CPEB3
GO:1900153	CPEB3
GO:1900248	CPEB3
GO:1900365	CPEB3
GO:0019285	CHDH
GO:0042426	CHDH
GO:0016570	HIPK4
